message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent
Beautiful Cushion Dada ne Rudzi Rwako,True,unknown,greeting,[],False,[],False,['ne'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ehezvee,True,unknown,general,[],False,[],False,[],False,chitchat
Good morning,True,positive,general,[],False,[],False,[],False,chitchat
Morning,True,neutral,general,[],False,[],False,[],False,chitchat
Mornings family,True,neutral,general,[],False,[],False,[],False,chitchat
Morning hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Morn hama,True,neutral,general,[],False,[],False,[],False,chitchat
Good morning everyone,True,positive,general,[],False,[],False,[],False,chitchat
Morning,True,neutral,general,[],False,[],False,[],False,chitchat
Makadii hama dzadiwa muna ishe,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Good morning family have a blessed day to you all,True,positive,general,[],False,[],False,"['a', 'to']",True,religion
Ndirikukuzivisai kuti Hosia Garwe mwana wa Tete Garwe ashaya nhasi kuArundel HospArrangements will be advised,True,unknown,general,[],False,[],False,"['wa', 'be']",True,chitchat
Parufu rwekwaGarwe  chitunha chiri kuuya Kumusha kwaGarwe neChitatu munhu anozovigwa ne China,True,unknown,greeting,[],False,[],False,['ne'],True,chitchat
Nematambudziko hama dzadiwa,True,unknown,general,[],False,[],False,[],False,chitchat
Maswera zvakanaka here Murewa Ndasvika ndiripo panhamo service yemanheru ikuitwa napm Body ichatorwa kuNyaradzo Willowvale naam mangwana then youya kumba kwavo kuBudiriro  then yozoenda masikati kumusha Ndiwo manzwiro andaitawo,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}, {'term': 'masikati', 'meaning': 'Good afternoon', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,['andaitawo'],True,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Noted murehwa,True,neutral,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nebasa rashandwa na Mwari pakati pedu hama ummmmmm,True,unknown,religion,[],False,[],False,['na'],True,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Tine urombo chokwadi,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko  hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Mwari atinyaradze tose atipe tariro yakanaka,True,unknown,religion,[],False,[],False,[],False,chitchat
Nematambudziko hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama dzangu Amai va Hosia va Rose na amai vangu Prisca baba vavo mumwechete Jefrey Masoka,True,unknown,general,[],False,[],False,"['va', 'va', 'na']",True,chitchat
Ndipeiwo house no Ku Budiriro,True,unknown,general,[],False,[],False,['ku'],True,chitchat
Nematambudziko Vadikani Can some one refresh my Mind kuti Mwana wani Ashaya,True,unknown,general,[],False,[],False,[],False,chitchat
nd close Budiriro,True,unknown,general,[],False,[],False,['nd'],True,chitchat
Thanks sekuru,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko Hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko chokwadi hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Mornings,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
VaSoko makadii  Mwana akadhsys uyu  mwana wava ROSI JEFERO MASOKA VaJefeto muningna wava Nhambura Masoka  vakangosiyana kunana  amai chete  Ndiri kuti Va EVELYN mukoma wava ROSI Saka Tete Rosi wakatoorwa kwa na FORINDO GARWE wekwa Gumbanjera village,True,unknown,general,[],False,[],False,"['va', 'na']",True,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Good morning,True,positive,general,[],False,[],False,[],False,chitchat
Sorry nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
All those who trained as teachers between  and  but are still unemployed please go to the nearest Public service offices or the Education  offices say on Monday,True,neutral,general,[],False,[],False,"['as', 'and', 'go', 'to', 'say', 'on']",True,chitchat
Is this not a scam,True,neutral,greeting,[],False,[],False,"['is', 'a']",True,chitchat
No,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Mornings Mornings family,True,neutral,general,[],False,[],False,[],False,chitchat
Good morning to u my family muswere munyasha,True,positive,general,[],False,[],False,"['to', 'u']",True,chitchat
Morning morning,True,neutral,general,[],False,[],False,[],False,chitchat
httpgretlbuzzftwMDea,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Good morning family have a blessed day to you all,True,positive,general,[],False,[],False,"['a', 'to']",True,religion
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Good morning,True,positive,general,[],False,[],False,[],False,chitchat
Hi,True,unknown,greeting,"[{'term': 'hi', 'meaning': 'Hi (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': 'hie'}]",True,[],False,['hi'],True,chitchat
Murisei hama,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Makadiiko,True,unknown,general,[],False,[],False,[],False,chitchat
Hello hello family be blessed in this special day,True,positive,greeting,"[{'term': 'hello', 'meaning': 'Hello (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}, {'term': 'hello', 'meaning': 'Hello (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,"['be', 'in']",True,religion
Good moning hama Mwari vakuropafadzei muzuva ranhasi,True,unknown,religion,[],False,[],False,[],False,chitchat
Good morning  family have a blessed day to you all,True,positive,general,[],False,[],False,"['a', 'to']",True,religion
Makadii hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Greetings family,True,neutral,general,[],False,[],False,[],False,chitchat
Morn hama,True,neutral,general,[],False,[],False,[],False,chitchat
Tinofara makadiwo,True,unknown,general,[],False,[],False,[],False,chitchat
Maswera sei Adimin ndokumbirawo kuti muise number idzi  mugroup Shupikai Masoka,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,chitchat
Mangwanani hama dzadiwa muna ishe,True,unknown,greeting,"[{'term': 'mangwanani', 'meaning': 'Good morning', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,chitchat
Good morning,True,positive,general,[],False,[],False,[],False,chitchat
Morning morning,True,neutral,general,[],False,[],False,[],False,chitchat
Gud morning,True,neutral,general,[],False,[],False,[],False,chitchat
Morning,True,neutral,general,[],False,[],False,[],False,chitchat
Morning family,True,neutral,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ndokumbirawo kubvunza pane munhu anonzi Hope Masoka here pano kana kuti muFamily medu,True,unknown,general,[],False,[],False,[],False,chitchat
Hongu,True,unknown,general,[],False,[],False,[],False,chitchat
Hope Masokavcf file attached,True,neutral,general,[],False,[],False,[],False,chitchat
Thanks,True,positive,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Makasimba here ndirikumbirawo kuisirwa mugroup mwana vangu abirwarawo ma documents ake ese ekuchikoro  form  certificates ID birth certificate passport ine Visa arikufanirwa kuenda kuchikoro ku India next week anga achibva ku market square achienda Kuna fourth Zita Shalom Monica Maganga,True,neutral,greeting,"[{'term': 'makasimba', 'meaning': 'Are you well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,"['ma', 'ake', 'ine', 'ku', 'ku']",True,chitchat
Family maswera zvakanaka here,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,[],False,chitchat
Isaac Jnr Wifevcf file attached,True,neutral,general,[],False,[],False,[],False,chitchat
Vanoda kuenda kunhamo kwacho or vanoda kuvafonera number yavo iyo,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko zvakaoma,True,unknown,general,[],False,[],False,[],False,complaint
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
My deepest condolences,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nebasa rashandwa na Mwari pakati pedu hama,True,unknown,religion,[],False,[],False,['na'],True,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nedzinoparadza hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko  hama vanokwanisa handei nehuwandu hwedu,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko Mwa vatinyaradze Murudo and comfort well deserved by the Family,True,neutral,general,[],False,"[{'term': 'murudo', 'meaning': 'no hard feelings', 'category': 'emotion', 'tone': 'reassuring', 'part_of_speech': 'expression', 'variant_of': None}]",True,"['mwa', 'murudo', 'and']",True,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko Mrewa nemi vana Soko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko Mwari akunyaradzii,True,unknown,religion,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko  hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Good morning,True,positive,general,[],False,[],False,[],False,chitchat
Thank you so much son,True,positive,general,[],False,[],False,['so'],True,chitchat
habits thats will help you to solve  of your problem,True,neutral,general,[],False,[],False,"['to', 'of']",True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Nenzara here kana kubiwa nyama vosiya musoro,True,unknown,general,[],False,[],False,[],False,chitchat
TO ALL ELDERS IN THE HOUSE KINDLY FOLLOW ME UP IT IS VERY NECESSARY TO FOLLOW THIS INSTRUCTION STEP BY STEP,True,positive,greeting,[],False,[],False,"['to', 'in', 'me', 'it', 'is', 'to']",True,chitchat
Good day to you all On a sad note Mai Masoka vashaya today kuGV,True,unknown,general,[],False,[],False,"['to', 'on', 'a']",True,chitchat
Mukadzi wasekuru Iaasc Masoka,True,unknown,general,[],False,[],False,[],False,chitchat
Hapasati pava nehurongwa,True,unknown,general,[],False,[],False,[],False,chitchat
Aaaah zvakaoma Nematambudziko,True,unknown,general,[],False,[],False,[],False,complaint
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Aaaaah nematambudziko hama zvakaoma,True,unknown,general,[],False,[],False,[],False,complaint
Nematambudziko hama dzangu munashe Mwari anyaradze mhuri yasara,True,unknown,religion,[],False,[],False,[],False,chitchat
Nematambudzikohama woye,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Body yava kugadzirira kuti itorwe kuenda kinyaradzo now,True,unknown,general,[],False,[],False,[],False,chitchat
Aaaaa Ambuya vedu,True,unknown,general,[],False,[],False,[],False,chitchat
Aaaaaaa nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko vehama,True,unknown,general,[],False,[],False,[],False,chitchat
Maggievcf file attached,True,unknown,general,[],False,[],False,[],False,chitchat
Admin add,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko veduwee,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Yuwii nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Vanhu vakaungana kuGlenview,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
