message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent
Haaaa kuno kuchiri nani lshe unesu hama cy basa raTenzi,True,unknown,greeting,[],False,[],False,[],False,chitchat
Pastor namai vane noise nehomwe kwete nemuromo kkkkkk ndiri kuda kumhanya ndiite savo,True,unknown,general,[],False,[],False,[],False,chitchat
Makadiiko pano,True,unknown,general,[],False,[],False,[],False,chitchat
Thanks for adding me how are you family,True,positive,general,[],False,[],False,['me'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Koo ndokumbirawo  kuvhunza  asi hatipindurww kahi muno mugroup  tikakumhoresai aahhh,True,unknown,greeting,[],False,[],False,[],False,chitchat
Kkk yea tikiwirirana,True,unknown,general,[],False,[],False,[],False,chitchat
Ok l will,True,unknown,general,[],False,[],False,['l'],True,chitchat
Ndotaura chikafu chedu chaicho,True,unknown,greeting,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Maita basa tichaita sekudaro,True,unknown,general,[],False,[],False,[],False,chitchat
Mr Muchemwa,True,unknown,general,[],False,[],False,[],False,chitchat
Everyday and every hour munenge muchingoparidza wani hapana munhu asingagone kuparidza,True,negative,greeting,[],False,[],False,['and'],True,chitchat
Mamkasei hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Aah nematambudziko hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkk achema chema mukomana  munzweivo,True,unknown,general,[],False,[],False,[],False,chitchat
Say good by to anti biotics forever,True,positive,general,[],False,[],False,"['say', 'to']",True,chitchat
Wekutuma,True,unknown,general,[],False,[],False,[],False,chitchat
Nibho zangu cose,True,unknown,general,[],False,[],False,['nibho'],True,chitchat
Apa wese vange vasiko,True,unknown,general,[],False,[],False,['apa'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Moning hama hope u all well,True,neutral,general,[],False,[],False,['u'],True,chitchat
Data cables,True,unknown,general,[],False,[],False,[],False,chitchat
No handina,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Saka takuwirirana kaa kuty kuva sa Pauro hakuchaite,True,unknown,general,[],False,[],False,['sa'],True,chitchat
Great pictures thank you hama,True,positive,general,[],False,[],False,[],False,chitchat
Haa ini ndatoona kuti  ndarambwa Ini  gogo  ndakutoenda hangu Kuna sekuru  baba simbi  kkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Shemmaiah,True,unknown,general,[],False,[],False,[],False,chitchat
Yoo too much neh,True,unknown,general,[],False,[],False,['yoo'],True,chitchat
Watamba na uncle mwanangu,True,unknown,general,[],False,[],False,['na'],True,chitchat
My condolences ko what happened,True,neutral,general,[],False,[],False,['ko'],True,chitchat
Chandongoziva kuti zvakakwana kana zvasvika zvisakakwana zvinosuduruka This message was edited,True,unknown,greeting,[],False,[],False,[],False,chitchat
Resend,True,unknown,general,[],False,[],False,[],False,chitchat
Thank you,True,neutral,general,[],False,[],False,[],False,chitchat
Thank you so much mudzidzisi,True,unknown,general,[],False,[],False,['so'],True,chitchat
One sad truth about life is that you may not even be part of the  future  you are stressed  about,True,negative,general,[],False,[],False,"['is', 'be', 'of']",True,chitchat
Haa saka ishe ngavakudzwe,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Mega tank project kuMandimbandimba,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Oky so wese weku old uchiriko hr nhy hama yangu,True,unknown,greeting,[],False,[],False,['so'],True,chitchat
Ndiye mukadzi watambaoga hadziti,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama ndarwadziwa hangu,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Chikuru matenga chatoda kuita poping our shampopo,True,unknown,greeting,[],False,[],False,['kuita'],True,chitchat
Thanksmaita basa hnyu,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Inini hre,True,unknown,general,[],False,[],False,[],False,chitchat
Thank you with the break downmakabata basa guru zvinotendwa,True,neutral,general,[],False,[],False,[],False,chitchat
Mhoresa vana mai vako vese namai vangu na baba vangu wozopedzisira nana baba vese pa  apo,True,unknown,general,[],False,[],False,"['na', 'pa']",True,chitchat
Kereke yacho inotanga na   mukandishaya ndimi musina kuuya,True,unknown,general,[],False,[],False,['na'],True,chitchat
Kunyanya masingle kkkkkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Mai Munashe,True,unknown,general,[],False,[],False,[],False,chitchat
Chokwadi,True,unknown,general,[],False,[],False,[],False,chitchat
Munokwirira macombi paCopakabhana murengi Anoti Kambuzuma pa pamashops chaipo moona Hall hombe ipapo,True,unknown,general,[],False,[],False,['pa'],True,chitchat
Iwe musade kungopinza satan pasina mhosva manzwa akambokutadzirai chii asi,True,unknown,greeting,[],False,[],False,[],False,chitchat
Avo,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Tatopedza sooo,True,unknown,general,[],False,[],False,[],False,chitchat
Ipapon pachuru Pana baba vawo nevamwe vese,True,unknown,general,[],False,[],False,[],False,chitchat
Ndamirira kudya hama yangu,True,unknown,general,[],False,[],False,[],False,chitchat
Oww okay thank you,True,unknown,general,[],False,[],False,[],False,chitchat
Monday  September,True,neutral,general,[],False,[],False,[],False,chitchat
including courier,True,neutral,general,[],False,[],False,[],False,chitchat
Ma Rabi angu epa City centre,True,unknown,general,[],False,[],False,"['ma', 'epa']",True,chitchat
Iwewe first out hausikuratidza kuty uri mupostori,True,positive,general,[],False,[],False,['uri'],True,chitchat
I oncurLets put our  heads and hearts together and build the Africa we want,True,neutral,general,[],False,[],False,"['i', 'and', 'and']",True,chitchat
Eish ma saka ukuzvigona sei kana musoro wako uchitenderera,True,unknown,greeting,[],False,[],False,"['ma', 'sei']",True,chitchat
I think ukutaura from experience hanty,True,neutral,greeting,[],False,[],False,['i'],True,chitchat
Thank you,True,neutral,general,[],False,[],False,[],False,chitchat
Welldone bro Evans We now want consistency,True,neutral,general,[],False,[],False,[],False,chitchat
Haa horyt,True,unknown,general,[],False,[],False,[],False,chitchat
Good morning NCM family I am on duty but will make plans to come,True,positive,general,[],False,[],False,"['i', 'am', 'on', 'to']",True,chitchat
Wednesday  May,True,unknown,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Vanobvuma kukura,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Very true munhu normally vasikana vanoiswa kuu disadvantage side why,True,unknown,general,[],False,[],False,[],False,chitchat
Iwe ini ndaitodaro ndiri  paruzevha  ndaibva  na   to  ndiri mumunda   haungambozvinzwisise  mupfanha  vanoshusha  avo,True,unknown,general,[],False,[],False,"['ndaitodaro', 'ndaibva', 'na', 'to']",True,chitchat
Ok thanks,True,unknown,general,[],False,[],False,[],False,chitchat
Xure,True,unknown,general,[],False,[],False,[],False,chitchat
Kune zvimwe gyz,True,unknown,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Mmmmmm,True,unknown,general,[],False,[],False,[],False,chitchat
Priest Bosha,True,unknown,general,[],False,[],False,[],False,chitchat
Haaaaaaa baba yangouyawo mupfungwa but andinyatsoizivi kuitanga asi maiziva chte song yacho bro,True,unknown,general,[],False,[],False,[],False,chitchat
thanks mi dia,True,unknown,general,[],False,[],False,['mi'],True,chitchat
RENTALS JANUARY,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Naye musikana anofanirwa kugadzira life,True,unknown,general,[],False,[],False,[],False,chitchat
,False,unknown,unknown,[],False,[],False,[],False,chitchat
Nematambudziko hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Airwara,True,unknown,general,[],False,[],False,[],False,chitchat
Smart yeyi pamunhu wemurume,True,unknown,general,[],False,[],False,[],False,chitchat
No problem manjenje,True,unknown,general,[],False,[],False,[],False,chitchat
Ndinotyawo mwana iyeye hama mashoko anopera,True,unknown,general,[],False,[],False,[],False,chitchat
Exactly  haaa BLUD vakabhaiza,True,unknown,general,[],False,[],False,[],False,chitchat
Ndakambomanikidzirwa vamwe Amai kubvuma kuti vakabvisa nhumbu apa paiva nemwana wavo anga atokura mmmmmm its very bad,True,unknown,general,[],False,[],False,"['ndakambomanikidzirwa', 'apa']",True,chitchat
,False,unknown,unknown,[],False,[],False,[],False,chitchat
I think you must contact Thomas and Emily,True,neutral,greeting,[],False,[],False,"['i', 'and']",True,chitchat
Ichooo,True,neutral,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Tinofara kana muchifarawo,True,unknown,greeting,[],False,[],False,[],False,chitchat
Ndokumbirawo anyone andibatsire kuti baptism chii  Uye chinoratidza kuti munhu akabhabhatidzwa chii,True,unknown,greeting,[],False,[],False,[],False,chitchat
OK uricy hako,True,unknown,general,[],False,[],False,[],False,chitchat
makorokoto,True,unknown,general,[],False,[],False,[],False,chitchat
Kureva kuti munhu haagone kuti ibundu idzva kana asiri kuratidza hutsva hwacho pakunamata Kubata navamwe kuita zvinhu pamwe nevamwe mararamiro matsva pahunhu kuita kufunga etc etc,True,unknown,general,[],False,[],False,"['kuita', 'kuita']",True,chitchat
Haaa murehwa,True,unknown,general,[],False,[],False,[],False,chitchat
Lets go,True,unknown,general,[],False,[],False,['go'],True,chitchat
Totenda mwari,True,unknown,religion,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Noted wth thnks broe,True,neutral,general,[],False,[],False,[],False,chitchat
Okay ko ivo vanozotisarudzira seyi ivo vakasarudza yavo commit yeruwadzano vega havana kupa vana baba kana mayouth kusarudza,True,unknown,general,[],False,[],False,['ko'],True,chitchat
Greetings family,True,neutral,general,[],False,[],False,[],False,chitchat
Unotoona munhu mupfupi achienda kutoilet padiki padiki izvo kwani kunakirwa nekurembedza makumbo pachamber,True,unknown,greeting,[],False,[],False,[],False,chitchat
Congratulations asoko,True,neutral,general,[],False,[],False,[],False,chitchat
Kkkkkk nhai,True,unknown,general,[],False,[],False,[],False,chitchat
Kushonga kwenyu ngakurege kuva kwokunze kwokuruka vhudzi nokushonga ndarama kana kupfeka nguvo,True,unknown,general,[],False,[],False,[],False,chitchat
Yaaa ndirikukanganiswawo nazvo Asi patambokanda tichiwedzera,True,unknown,greeting,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Imagine ka Dance kwacho manje  pa Bindura apo,True,unknown,general,[],False,[],False,"['ka', 'pa']",True,chitchat
Tetakuti  down magamba,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko Sis Chipo and Mukoma Tendie,True,unknown,greeting,[],False,[],False,['and'],True,chitchat
oky hama,True,unknown,general,[],False,[],False,[],False,chitchat
Horait ndapanzwa ipapo bt ndangosara ndine question apapa,True,unknown,general,[],False,[],False,[],False,chitchat
Tiise matombo  pamakuva,True,unknown,general,[],False,[],False,[],False,chitchat
Nebasa rashandwa na Mwari pakati pedu hama ummmmmm,True,unknown,religion,[],False,[],False,['na'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Akupinda muma marital lives edu,True,unknown,finance,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Pfekai zvinodziya kaa,True,unknown,general,[],False,[],False,[],False,chitchat
Makadi Hama,True,unknown,general,[],False,[],False,[],False,chitchat
Kampfinsa now,True,unknown,general,[],False,[],False,[],False,chitchat
Taura hko,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ichokwadi ichocho varoora tinovada vazukuru tinovada futi stereki asi rongekai mukanya first,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ipai Jehovha kudzo yakafanirwa nezita rake Namatai kuna Jehovha nenguvo tsvene,True,unknown,general,[],False,[],False,[],False,chitchat
Nyarara hko,True,unknown,general,[],False,[],False,[],False,chitchat
Kkk sure unenge vagona,True,unknown,general,[],False,[],False,[],False,chitchat
Eehe  asi harivhikwi,True,unknown,greeting,[],False,[],False,[],False,chitchat
Chando chinisimbisa,True,unknown,greeting,[],False,[],False,[],False,chitchat
Klkkllllllllkkll,True,unknown,general,[],False,[],False,[],False,chitchat
True,True,unknown,general,[],False,[],False,[],False,chitchat
Sorry akuradzikwa Kuzorooro,True,unknown,general,[],False,[],False,[],False,chitchat
Just askinghandiziwe hangu,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Wadzoka fty,True,unknown,general,[],False,[],False,[],False,chitchat
Munhu wese kuHarare munhu wese,True,unknown,general,[],False,[],False,[],False,chitchat
,False,unknown,unknown,[],False,[],False,[],False,chitchat
Sticker,True,unknown,general,[],False,[],False,[],False,chitchat
Pauro na Banabasi murimese Tesaronika,True,unknown,general,[],False,[],False,['na'],True,chitchat
Vakawanda ma babe they are heart broken muno so now ukada kunhonga nhonga huh inokuitira hutsi,True,unknown,greeting,[],False,[],False,"['ma', 'so']",True,chitchat
But iri bhoe bcz no transport no food no rent haa anowanawo pekutangira,True,neutral,general,[],False,[],False,[],False,chitchat
,False,unknown,unknown,[],False,[],False,[],False,chitchat
Muzita raMamboJesu good morning mose zvenyu kumatiwi mana enyika mukomborerwe nezuva ranhasi kwamuri,True,unknown,general,[],False,[],False,['mana'],True,chitchat
Vanhu lets be open timboona zvorambira papi zvema relationships izvi,True,unknown,greeting,[],False,[],False,"['be', 'papi']",True,chitchat
MANINI Zororo Mariwana We thank God for the Beautiful Time WE had with you You will be greatly Be Missed by those that Treasure you Best You have  your Race and it is DONE  Manini Rest In Eternity as you Join ALL that departed from this Earth  before you Hatina Musha Panyika Manini,True,positive,finance,[],False,[],False,"['be', 'be', 'and', 'it', 'is', 'in', 'as']",True,chitchat
Lets push pamombe apo hama tinosvika ma Days edu afamba,True,unknown,general,[],False,[],False,['ma'],True,chitchat
bamunini dzikamai ndebvu itsvina pamberi pamwari,True,unknown,religion,[],False,[],False,[],False,chitchat
Ndimi mukutoitaura tiudzei zvizere zvamakahwa,True,unknown,general,[],False,[],False,[],False,chitchat
